value
#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,07,30,15,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.1,999.0,99.0,99.00
2008,07,30,15,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.1,999.0,99.0,99.00
2008,07,30,15,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,30,77,6.5,8.0,99.00,99.00,99.00,999,1019.4,25.3,27.1,999.0,99.0,99.00
2008,07,30,16,36,79,5.9,6.8,99.00,99.00,99.00,999,1019.5,25.5,27.1,999.0,99.0,99.00
2008,07,30,16,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.1,999.0,99.0,99.00
2008,07,30,16,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.8,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,30,92,6.4,7.9,99.00,99.00,99.00,999,1019.8,26.3,27.1,999.0,99.0,99.00
2008,07,30,17,36,92,6.4,8.0,99.00,99.00,99.00,999,1019.8,26.2,27.1,999.0,99.0,99.00
2008,07,30,17,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.8,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.1,999.0,99.0,99.00
2008,07,30,17,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,30,84,6.5,7.8,99.00,99.00,99.00,999,1019.9,26.2,27.0,999.0,99.0,99.00
2008,07,30,18,36,85,6.3,7.9,99.00,99.00,99.00,999,1020.0,26.4,27.0,999.0,99.0,99.00
2008,07,30,18,42,999,99.0,99.0,99.00,99.00,99.00,999,1020.0,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,48,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.0,999.0,99.0,99.00
2008,07,30,18,54,999,99.0,99.0,99.00,99.00,99.00,999,1020.2,999.0,27.0,999.0,99.0,99.00
2008,07,30,19,00,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.0,999.0,99.0,99.00
2008,07,30,19,06,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.0,999.0,99.0,99.00
2008,07,30,19,12,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.0,999.0,99.0,99.00
2008,07,30,19,18,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.0,999.0,99.0,99.00
2008,07,30,19,24,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.0,999.0,99.0,99.00
2008,07,30,19,30,87,6.7,7.8,99.00,99.00,99.00,999,1020.1,26.7,27.0,999.0,99.0,99.00
2008,07,30,19,36,92,6.6,8.8,99.00,99.00,99.00,999,1020.1,26.9,27.1,999.0,99.0,99.00
2008,07,30,19,42,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.1,999.0,99.0,99.00
2008,07,30,19,48,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.1,999.0,99.0,99.00
2008,07,30,19,54,999,99.0,99.0,99.00,99.00,99.00,999,1020.2,999.0,27.1,999.0,99.0,99.00
2008,07,30,20,00,999,99.0,99.0,99.00,99.00,99.00,999,1020.2,999.0,27.1,999.0,99.0,99.00
2008,07,30,20,06,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.1,999.0,99.0,99.00
2008,07,30,20,12,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.1,999.0,99.0,99.00
2008,07,30,20,18,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.1,999.0,99.0,99.00
2008,07,30,20,24,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.2,999.0,99.0,99.00
2008,07,30,20,30,106,7.0,9.2,99.00,99.00,99.00,999,1020.3,27.5,27.2,999.0,99.0,99.00
2008,07,30,20,36,93,7.1,8.5,99.00,99.00,99.00,999,1020.3,27.1,27.2,999.0,99.0,99.00
2008,07,30,20,42,999,99.0,99.0,99.00,99.00,99.00,999,1020.2,999.0,27.2,999.0,99.0,99.00
2008,07,30,20,48,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.2,999.0,99.0,99.00
2008,07,30,20,54,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.2,999.0,99.0,99.00
2008,07,30,21,00,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.2,999.0,99.0,99.00
2008,07,30,21,06,999,99.0,99.0,99.00,99.00,99.00,999,1020.3,999.0,27.2,999.0,99.0,99.00
2008,07,30,21,12,999,99.0,99.0,99.00,99.00,99.00,999,1020.2,999.0,27.2,999.0,99.0,99.00
2008,07,30,21,18,999,99.0,99.0,99.00,99.00,99.00,999,1020.2,999.0,27.2,999.0,99.0,99.00
2008,07,30,21,24,999,99.0,99.0,99.00,99.00,99.00,999,1020.1,999.0,27.3,999.0,99.0,99.00
2008,07,30,21,30,93,6.6,8.4,99.00,99.00,99.00,999,1020.1,27.2,27.3,999.0,99.0,99.00
2008,07,30,21,36,99,5.8,7.3,99.00,99.00,99.00,999,1020.0,27.3,27.3,999.0,99.0,99.00
2008,07,30,21,42,999,99.0,99.0,99.00,99.00,99.00,999,1020.0,999.0,27.3,999.0,99.0,99.00
2008,07,30,21,48,999,99.0,99.0,99.00,99.00,99.00,999,1020.0,999.0,27.3,999.0,99.0,99.00
2008,07,30,21,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.9,999.0,27.3,999.0,99.0,99.00
2008,07,30,22,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.8,999.0,27.3,999.0,99.0,99.00
2008,07,30,22,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.3,999.0,99.0,99.00
2008,07,30,22,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.3,999.0,99.0,99.00
2008,07,30,22,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.4,999.0,99.0,99.00
2008,07,30,22,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.4,999.0,99.0,99.00
2008,07,30,22,30,81,6.1,8.0,99.00,99.00,99.00,999,1019.5,27.2,27.4,999.0,99.0,99.00
2008,07,30,22,36,90,5.5,7.1,99.00,99.00,99.00,999,1019.4,26.5,27.4,999.0,99.0,99.00
2008,07,30,22,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,27.4,999.0,99.0,99.00
2008,07,30,22,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.4,999.0,99.0,99.00
2008,07,30,22,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.4,999.0,99.0,99.00
2008,07,30,23,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,27.4,999.0,99.0,99.00
2008,07,30,23,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.5,999.0,99.0,99.00
2008,07,30,23,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.5,999.0,99.0,99.00
2008,07,30,23,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.5,999.0,99.0,99.00
2008,07,30,23,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.5,999.0,99.0,99.00
2008,07,30,23,30,91,4.8,6.8,99.00,99.00,99.00,999,1018.9,26.7,27.5,999.0,99.0,99.00
2008,07,30,23,36,78,5.6,7.5,99.00,99.00,99.00,999,1018.9,26.5,27.5,999.0,99.0,99.00
2008,07,30,23,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,27.5,999.0,99.0,99.00
2008,07,30,23,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,27.5,999.0,99.0,99.00
2008,07,30,23,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,30,62,5.1,6.6,99.00,99.00,99.00,999,1018.4,26.6,27.5,999.0,99.0,99.00
2008,07,31,00,36,59,5.1,6.4,99.00,99.00,99.00,999,1018.4,26.5,27.5,999.0,99.0,99.00
2008,07,31,00,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,27.5,999.0,99.0,99.00
2008,07,31,00,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.2,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.2,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.2,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,30,78,6.5,8.7,99.00,99.00,99.00,999,1017.9,26.2,27.5,999.0,99.0,99.00
2008,07,31,01,36,67,5.3,7.1,99.00,99.00,99.00,999,1017.9,26.4,27.5,999.0,99.0,99.00
2008,07,31,01,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,27.5,999.0,99.0,99.00
2008,07,31,01,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,30,75,6.2,7.9,99.00,99.00,99.00,999,1017.6,26.1,27.5,999.0,99.0,99.00
2008,07,31,02,36,82,6.2,8.0,99.00,99.00,99.00,999,1017.6,26.2,27.5,999.0,99.0,99.00
2008,07,31,02,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,02,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,03,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,03,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,03,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.4,999.0,27.6,999.0,99.0,99.00
2008,07,31,03,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.4,999.0,27.6,999.0,99.0,99.00
2008,07,31,03,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.4,999.0,27.6,999.0,99.0,99.00
2008,07,31,03,30,93,7.8,9.7,99.00,99.00,99.00,999,1017.5,26.1,27.6,999.0,99.0,99.00
2008,07,31,03,36,90,6.6,9.3,99.00,99.00,99.00,999,1017.5,26.2,27.6,999.0,99.0,99.00
2008,07,31,03,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.5,999.0,27.6,999.0,99.0,99.00
2008,07,31,03,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,27.6,999.0,99.0,99.00
2008,07,31,03,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,30,96,7.6,9.7,99.00,99.00,99.00,999,1017.7,26.0,27.6,999.0,99.0,99.00
2008,07,31,04,36,81,6.7,8.1,99.00,99.00,99.00,999,1017.8,26.0,27.6,999.0,99.0,99.00
2008,07,31,04,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,27.6,999.0,99.0,99.00
2008,07,31,04,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.2,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,30,86,6.0,7.9,99.00,99.00,99.00,999,1018.3,25.9,27.6,999.0,99.0,99.00
2008,07,31,05,36,75,6.1,8.5,99.00,99.00,99.00,999,1018.4,25.9,27.6,999.0,99.0,99.00
2008,07,31,05,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,27.6,999.0,99.0,99.00
2008,07,31,05,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,30,87,5.2,7.6,99.00,99.00,99.00,999,1018.9,25.9,27.6,999.0,99.0,99.00
2008,07,31,06,36,83,5.8,7.6,99.00,99.00,99.00,999,1018.9,25.9,27.6,999.0,99.0,99.00
2008,07,31,06,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.6,999.0,99.0,99.00
2008,07,31,06,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.6,999.0,99.0,99.00
2008,07,31,07,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.6,999.0,99.0,99.00
2008,07,31,07,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.6,999.0,99.0,99.00
2008,07,31,07,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,27.6,999.0,99.0,99.00
2008,07,31,07,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.6,999.0,99.0,99.00
2008,07,31,07,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.5,999.0,99.0,99.00
2008,07,31,07,30,79,5.8,7.2,99.00,99.00,99.00,999,1019.4,25.9,27.5,999.0,99.0,99.00
2008,07,31,07,36,92,6.0,7.5,99.00,99.00,99.00,999,1019.4,25.8,27.5,999.0,99.0,99.00
2008,07,31,07,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,07,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.5,999.0,99.0,99.00
2008,07,31,07,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.7,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,30,81,6.3,8.3,99.00,99.00,99.00,999,1019.6,25.8,27.5,999.0,99.0,99.00
2008,07,31,08,36,82,5.6,7.0,99.00,99.00,99.00,999,1019.6,25.9,27.5,999.0,99.0,99.00
2008,07,31,08,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,08,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,09,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,09,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.6,999.0,27.5,999.0,99.0,99.00
2008,07,31,09,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.4,999.0,99.0,99.00
2008,07,31,09,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.4,999.0,99.0,99.00
2008,07,31,09,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.5,999.0,27.4,999.0,99.0,99.00
2008,07,31,09,30,89,7.1,8.4,99.00,99.00,99.00,999,1019.4,25.7,27.4,999.0,99.0,99.00
2008,07,31,09,36,89,5.9,7.0,99.00,99.00,99.00,999,1019.4,25.8,27.4,999.0,99.0,99.00
2008,07,31,09,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,27.4,999.0,99.0,99.00
2008,07,31,09,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,27.4,999.0,99.0,99.00
2008,07,31,09,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,00,999,99.0,99.0,99.00,99.00,99.00,999,1019.4,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,06,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,12,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,18,999,99.0,99.0,99.00,99.00,99.00,999,1019.3,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,24,999,99.0,99.0,99.00,99.00,99.00,999,1019.2,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,30,95,6.3,7.9,99.00,99.00,99.00,999,1019.1,25.6,27.4,999.0,99.0,99.00
2008,07,31,10,36,94,6.1,7.8,99.00,99.00,99.00,999,1019.1,25.7,27.4,999.0,99.0,99.00
2008,07,31,10,42,999,99.0,99.0,99.00,99.00,99.00,999,1019.1,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,48,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.4,999.0,99.0,99.00
2008,07,31,10,54,999,99.0,99.0,99.00,99.00,99.00,999,1019.0,999.0,27.4,999.0,99.0,99.00
2008,07,31,11,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,27.4,999.0,99.0,99.00
2008,07,31,11,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.9,999.0,27.4,999.0,99.0,99.00
2008,07,31,11,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.8,999.0,27.3,999.0,99.0,99.00
2008,07,31,11,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.7,999.0,27.3,999.0,99.0,99.00
2008,07,31,11,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.6,999.0,27.3,999.0,99.0,99.00
2008,07,31,11,30,88,5.1,6.2,99.00,99.00,99.00,999,1018.6,25.5,27.3,999.0,99.0,99.00
2008,07,31,11,36,93,6.0,7.5,99.00,99.00,99.00,999,1018.5,25.4,27.3,999.0,99.0,99.00
2008,07,31,11,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,27.3,999.0,99.0,99.00
2008,07,31,11,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.5,999.0,27.3,999.0,99.0,99.00
2008,07,31,11,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.4,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,30,89,5.3,6.9,99.00,99.00,99.00,999,1018.3,25.3,27.3,999.0,99.0,99.00
2008,07,31,12,36,78,4.8,6.0,99.00,99.00,99.00,999,1018.3,25.3,27.3,999.0,99.0,99.00
2008,07,31,12,42,999,99.0,99.0,99.00,99.00,99.00,999,1018.3,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,48,999,99.0,99.0,99.00,99.00,99.00,999,1018.2,999.0,27.3,999.0,99.0,99.00
2008,07,31,12,54,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.3,999.0,99.0,99.00
2008,07,31,13,00,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.3,999.0,99.0,99.00
2008,07,31,13,06,999,99.0,99.0,99.00,99.00,99.00,999,1018.1,999.0,27.3,999.0,99.0,99.00
2008,07,31,13,12,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,27.3,999.0,99.0,99.00
2008,07,31,13,18,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,27.3,999.0,99.0,99.00
2008,07,31,13,24,999,99.0,99.0,99.00,99.00,99.00,999,1018.0,999.0,27.3,999.0,99.0,99.00
2008,07,31,13,30,87,4.8,6.6,99.00,99.00,99.00,999,1018.0,25.4,27.3,999.0,99.0,99.00
2008,07,31,13,36,91,5.3,6.5,99.00,99.00,99.00,999,1017.9,25.5,27.3,999.0,99.0,99.00
2008,07,31,13,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.9,999.0,27.2,999.0,99.0,99.00
2008,07,31,13,48,999,99.0,99.0,99.00,99.00,99.00,999,1017.8,999.0,27.2,999.0,99.0,99.00
2008,07,31,13,54,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.2,999.0,99.0,99.00
2008,07,31,14,00,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.2,999.0,99.0,99.00
2008,07,31,14,06,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.2,999.0,99.0,99.00
2008,07,31,14,12,999,99.0,99.0,99.00,99.00,99.00,999,1017.7,999.0,27.2,999.0,99.0,99.00
2008,07,31,14,18,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,27.2,999.0,99.0,99.00
2008,07,31,14,24,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,27.2,999.0,99.0,99.00
2008,07,31,14,30,83,6.0,7.3,99.00,99.00,99.00,999,1017.6,25.2,27.2,999.0,99.0,99.00
2008,07,31,14,36,79,5.0,6.1,99.00,99.00,99.00,999,1017.6,25.3,27.2,999.0,99.0,99.00
2008,07,31,14,42,999,99.0,99.0,99.00,99.00,99.00,999,1017.6,999.0,27.2,999.0,99.0,99.00
